page_id,page_title,text_id,content,flags,blob_id
3924,,28595,"\'\'\'Stefan Zweig (1881-1942) oder Das Gewissen gegen die Gewalt\'\'\' [27-28 February 1993]. This symposium was organized by Friedbert Holz and held at the Katholische Akademie Schwerte, Germany \n\n\'\'\'27 February\'\'\'\n<lst type=bracket start=1>\nDonald A. Prater[Gingins, Switzerland]: \""Ein Zustand in der Schwebe - Stefan Zweig im Exil\""\nJÃ¼rgen Wertheimer [TÃ¼bingen]: \""Stefan Zweig und die Psychologie um 1990\""\nArnold Bauer [Berlin]: \""Stefan Zweig - ein EuropÃ¤er\""\n</lst>\n\n\'\'\'28 February\'\'\'\n<lst type=bracket stat=4>\nArnold Bauer [Berlin]: \""Der Erfolgsautor Stefan Zweig\""\n</lst>\n\n\n\n[[Category:Symposia and Exhibitions | 19930227/28]]",utf-8,4
3923,,28423,[[Category:Symposia and ]]Exhibitions,utf-8,4
3926,,28448,"#REDIRECT [[1993 January 20 - March 26: Die Zeit gibt die Bilder, ich spreche nur die Worte dazu - Stefan Zweig 1881-1942]]",utf-8,4
3918,,29954,"\'\'\'Die Zeit gibt die Bilder, ich spreche nur die Worte dazu. Stefan Zweig 1881-1942\'\'\' [20 January-26 March 1993]. An exhibition held in the foyer of the MÃ¼nchner Stadtbibliothek Am Gasteig. The exhibition was organized by the Kulturzentrum der Israelitischen Kultusgemeinde MÃ¼nchen and the MÃ¼nchner Stadtbibliothek am Gasteig. See the catalogue [[Die Zeit gibt die Bilder, ich spreche nur die Worte dazu - Stefan Zweig 1881-1942]]\n\n\'\'\'Associated events\'\'\':\n<lst type=bracket start=1>\nVolker Michels: \""Im Unrecht nicht selber ungerecht werden! Stefan Zweig und der Nationalsozialismus\"". Lecture, 10 February \n\nWolf Euba: \""Stefan Zweig: Meine drei Leben\"". A reading from selected works of Zweig by the actor Wolf Euba, 17 March\n \nFilms of Zweig\'s works shone: 26 January, \'\'Brennendes Geheimnis\'\']; 1 February, \'\'Beware of Pity\'\'; 9 February, \'\'Letter from an Unknown Woman\'\'; 16 February, \'\'Angst\'\'; 24 February, \'\'Schachnovelle\'\'; 9 March, \'\'La ruelle au clair de lune\'\'; 16 March, \'\'Rausch der Verwandlung\'\' [Parts I & II. France/Germany, 1986 [I] & 1989 [II], 87 & 88 minutes. Directed by Edouard Molinaro. Starring Vera Tschechowa, Mario Adorf & Kurt Meisel\n</lst>\n\n\n\n[[Category:Symposia and Exhibitions | 19930120]]",utf-8,4
2923,,17370,#REDIRECT [[Izbrannye sochineniia v chetyrekh tomakh]],utf-8,2
2924,,17371,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v shesti tomakh]],utf-8,2
2905,,17373,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v shesti tomakh]],utf-8,2
2901,,17372,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v shesti tomakh]],utf-8,2
5085,,35959,#REDIRECT [[1994 April 20 - May 14: Stefan Zweig]],utf-8,5
5084,,35958,"\'\'\'1994 April 20 - 1994 May 14: Stefan Zweig\'\'\'\n\nStefan Zweig [20 April 1994-14 May 1994]. This exhibition was held at the BibliothÃ¨que principale de la Ville de Namur. See: Pauls, Georg: \'\'Stefan Zweig: exposition du 20 avril au 14 mai 1994\'\', a forty-two-page prospectus to the exhibition published by the BibliothÃ¨que principale de la Ville de Namur \n\n\n[[Category:Symposia and Exhibitions | 1994420]]",utf-8,5
3925,,28596,"\'\'\'Stefan Zweig, Leben und Werk\'\'\' [30 November 1994-3 February 1995]. This exhibition, organized by Volker Michels, was held at the Literaturhaus Magdeburg. See: \'\'Stefan Zweig 1881-1942\'\', an eight-page prospectus to the exhibition published by the Landeshauptstadt Magdeburg, Kulturamt \n\n\'\'\'Contains:\'\'\'\n<lst type=bracket start=1>\nFour photographs [Zweig, 26 August 1936, inscribed to Jaques Chermont; Zweig in Ossining, NY, summer 1941; Lotte Zweig 1937/38; Zweig as a student 1902]\nFacsimiles of Zweig\'s signet, his Ex Libris and the pen-drawing of Zweig by B[enedikt] F[red] Dolbin\nA three-page biographical listing of his life and works and an excerpt from Volker Michels\'s essay \""Stefan Zweig, ein Humanist im Kreuzfeuer der Ideologien\"". See: [[Stefan Zweig: Leben und Werk im Bild]] [1981], No. 10, pp. 330-351\n</lst>\n\nIn conjunction with the exhibition there were also\n<lst type=bracket start=4>\nA reading on 8 December 1994 entitled \""Bahnsteig Europa. Eine Zeitreise 50 (52) Jahre nach dem Tod von Stefan Zweig\"". The text was read by Ernst Jani, Ortheater [Laufen]\nTwo films were also presented as part of the exhibition: \'\'Schachnovelle\'\' [Roxy Film, 1960, with Curd JÃ¼rgens] on 15 and 16 December, 1994, and \'\'Brennendes Geheimnis\'\' [Vestron Pictures, 1989, with Klaus Maria Brandauer] on 26 and 27 January 1995\n</lst>\n\n\n\n[[Category:Symposia and Exhibitions | 19941130]]",utf-8,4
3930,,28504,"#REDIRECT [[1995 December 9 - January 1, 1996: Stefan Zweig - ein Ã–sterreicher aus Europa]]",utf-8,4
3941,,28503,"#REDIRECT [[1995 December 9 - January 1, 1996: Stefan Zweig - ein Ã–sterreicher aus Europa]]",utf-8,4
3929,,28559,"\'\'\'Stefan Zweig - ein Ã–sterreicher aus Europa\'\'\'. This was a touring exhibition from 9 December 1995 to  1 January 1996. The invitation to the exhibition reads as follows: \""Zur ErÃ¶ffnung der Ausstellung am Samstag, dem 9. Dezember 1995, um 17.30 Uhr im Museum im `Stern\' laden wir Sie und Ihre Freunde herzlich ein. EinfÃ¼hrung: Siegfried SchÃ¶nle, Kassel. Lesung aus der Schachnovelle: Carlo Ghirardelli, Kassel. Musik: Diego Jascalevich, Buenos Aires. Rudolf Bialas, Vorsteher des Museumsvereins; Paul Mohr, BÃ¼rgermeister; Walter Seulen, Stadtdirektor. 9. Dezember 1995 - 1. Januar 1996. Museum im `Stern\', SternstraÃŸe 35, 34414 Warburg\""\n\n\n\n[[Category:Symposia and Exhibitions | 19951209]]",utf-8,4
3939,,28472,"#REDIRECT [[1995 January 28: \""Der groÃŸe EuropÃ¤er\"" Stefan Zweig. Ein Dichter als Mittler zwischen den Kulturen]]",utf-8,4
3940,,28471,"#REDIRECT [[1995 January 28: \""Der groÃŸe EuropÃ¤er\"" Stefan Zweig. Ein Dichter als Mittler zwischen den Kulturen]]",utf-8,4
3938,,28557,"\'\'\'\""Der groÃŸe EuropÃ¤er\"" Stefan Zweig. Ein Dichter als Mittler zwischen den Kulturen\'\'\'. [28 January 1995]. A conference held at the Thomas-Morus-Akademie/Kardinal-Schulte-Haus, Bensberg. The program was coordinated by Angela Schultz [DÃ¼sseldorf]\n\n\'\'\'Lectures:\'\'\'\n<lst type=bracket stat=1>\nVolker Michels [Frankfurt am Main]. \""Die Tat beginnt immer mit dem Traum\"". Stefan Zweig - ein EuropÃ¤er ohne Europa?\nEdwin LÃ¼er [DÃ¼sseldorf]. Der neue Turm von Babel. EuropÃ¤ische Motive bei Stefan Zweig und Rainer Maria Rilke \nArnulf Krause [Bonn]. Triumph und Tragik des Humanisten. Stefan Zweig und Erasmus von Rotterdam\n</lst>\n\n[[Category:Symposia and Exhibitions | 19950128]]",utf-8,4
3928,,28459,#REDIRECT [[1995 October 7 - November 19: Stefan Zweig - ein Ã–sterreicher aus Europa]],utf-8,4
3927,,28597,"\'\'\'Stefan Zweig - ein Ã–sterreicher aus Europa / An Austrian from Europe\'\'\' [7 October-19 November 1995]. This exhibition was held in the Galerie im Karmeliterkloster, Frankfurt am Main. It was  sponsored by the city of Salzburg, organized by Klemens Renoldner, Peter Karlhuber, Hildemar Holl, and produced by the IKP-Institut fÃ¼r Kommunikations-Planung, Salzburg \n\n\'\'\'[1]\'\'\'. See the announcement in the \'\'BÃ¶rsenblatt fÃ¼r den Deutschen Buchhandel\'\' [Frankfurt am Main], No. 60 [28 July 1995]), p. 21: \""Stefan Zweig - FÃ¼r ein Europa des Geistes. In vier Ausstellungskuben prÃ¤sentiert die Stadt Salzburg den bedeutenden Ã¶sterreichischen Schriftsteller Stefan Zweig. Neben der biografischen Chronologie in Bildern und Dokumenten werden die wichtigsten Lebensstationen Zweigs - Wien, Salzburg, London, Brasilien - dargestellt. Die Beziehungen und Freundschaften zu KÃ¼nstlern, Intellektuellen, StaatsmÃ¤nnern in mehreren LÃ¤ndern Europas im Zeitraum zwischen Fin de siÃ¨cle und dem Beginn des Zweiten Weltkrieges finden dabei BerÃ¼cksichtigung.\n\n\'\'\'[2]\'\'\'. The announcement contains a 1936 photograph of Zweig with the following caption: \""FÃ¼r ein Europa des Geistes: Stefan Zweig, hier bei seiner SÃ¼damerikareise 1936, ist Thema einer Ausstellung im Karmeliterkloster\"" \n\n\n\n[[Category:Symposia and Exhibitions | 1995107]]",utf-8,4
2925,,17374,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v deviati tomakh]],utf-8,2
2902,,17375,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v deviati tomakh]],utf-8,2
3936,,28526,"\'\'\'[1996]: Katalogizacija u publikaciji Nacionalna i sveuÄiliÅ¡na biblioteka, Zagreb\'\'\' \n\n\'\'\'Stefan Zweig 1881 - 1942\'\'\'. A bilingual catalogue for the 1996 touring exhibition. 43/(5)p. Illustrated.  [Austrijski Kulturni Institut Zagreb / Ã–sterreichisches Kulturinstitut Zagreb. Gradska KnjiÅ¾nica \""Juraj Å iÅ¾goriÄ‡\"", Å ibenik / Stadtbibliothek \""Juraj Å iÅ¾goriÄ‡\"", Å ibenik]\n\n\'\'\'Contents:\'\'\'\n<lst type=bracket start=1>\nWalter Maria Stojan. \""Uvodnna rijeÄ\"" [EinfÃ¼hrungswort/Foreword], pp. 7-8\nGoran LovriÄ‡. \""Stefan Zweig\"", pp. 9-13\nIllustrations and descriptions of exhibited objects, pp. 14-43\n</lst>\n\n\n\n\n[[Category:Symposia and Exhibitions | 1996]]",utf-8,4
3933,,28464,#REDIRECT [[1996 April 10 - May 19: Die Welt von Gestern - Stefan Zweig 1881-1942 - Leben und Werk eines EuropÃ¤ers]],utf-8,4
3932,,28512,"\'\'\'Die Welt von Gestern - Stefan Zweig 1881-1942 - Leben und Werk eines EuropÃ¤ers\'\'\' An exhibition [touring exhibition] in the in Strauhof , 10 April to 19 May 1996\n\n\'\'\'Format of the exhibition:\'\'\'\n<lst type=bracket start=1>\nEinladung zur ErÃ¶ffnung der Ausstellung. Im Rahmen der Ausstellung werden erstmals bedeutende Dokumente der Autographen Sammlung Stefan Zweigs aus dem Besitze der Fondation Martin Bodmer gezeigt im Stadthaus ZÃ¼rich, 9. April 1996\nBegrÃ¼ÃŸung: StadtprÃ¤sident Josef Estermann und BÃ¼rgermeister Josef Dechant, Salzburg\nZur Ausstellung: Donald A. Prater\nZum Wirken des Sammlers Martin Bodmer: Werner Weber\nSenta Berger liest ausgewÃ¤hlte Texte von Stefan Zweig\nAnschlieÃŸend Besichtigung der Ausstellung im Strauhof\n</lst>\n\n\'\'\'Concerning this exhibition see the following\'\'\':\n<lst type=bracket start=7>\nMartin Bircher [Editor]. [[Stefan Zweigs Welt der Autographen]] [LA1 12]\n\nBenedikt Scherer. \""UnterschÃ¤tzter KÃ¤mpfer fÃ¼r eine europÃ¤ische Kultur\"" in \'\'Tages-Anzeiger\'\' [ZÃ¼rich], 11 April 1996, Kultur, p. 83 Contains 1 photograph: \""Einblick in die Ausstellung im ZÃ¼rcher Strauhof\""\n\n\""Die Welt von Gestern\"" in \'\'Tagblatt der Stadt ZÃ¼rich\'\' [ZÃ¼rich], 16 April 1996\n\n\""`Zuckende, heisse Urschrift\' - Sammler Stefan Zweig im `Strauhof\'\"" in \'\'Neue ZÃ¼rcher Zeitung\'\' [ZÃ¼rich], 11 April 1996 (No. 84), p. 54. Contains 2 photographs: \""Ausschnitt aus einer 79seitigen Hochzeitspredigt von Johann Caspar Lavater aus dem Jahr 1777, die zur Autographen-Sammlung Stefan Zweigs gehÃ¶rte\""  and \""Stefan Zweig 1916\"". Also contains a printed version of Zweig\'s autobiographical sketch sent to the Lesezirkel Hottingen in 1917. The original manuscript is on display in the exhibition]\n\nDonald A. Prater. \""EinfÃ¼hrende Worte Zweig-Ausstellung ZÃ¼rich 9.4.1996\"". A 4-page typescript\n</lst>\n\n\n\n[[Category:Symposia and Exhibitions | 19960410]]",utf-8,4
3931,,28561,"\'\'\'Stefan Zweig - ein Ã–sterreicher aus Europa\'\'\' [A touring exhibition, 12 January-9 February 1996]. Press release from the Landeshauptstadt Dresden, Amt fÃ¼r Presse- und Ã–ffentlichkeitsarbeit:  \""ErÃ¶ffnung der Ausstellung `Stefan Zweig - ein Ã–sterreicher aus Europa\'. . . 12.01.1996, . . . im Lichthof des Dresdner Rathauses. BegrÃ¼ÃŸung und einfÃ¼hrende Worte Herbert Wagner, OberbÃ¼rgermeister der Landeshauptstadt Dresden. \""Stefan Zweig - Leben und Werk\"", ErÃ¶ffnungsansprache Dr. Josef Dechant, BÃ¼rgermeister der Landeshauptstadt Salzburg. AnschlieÃŸend Besichtigung der Ausstellung und freie GesprÃ¤che\""\n\n\n\n\n[[Category:Symposia and Exhibitions | 19960112]]",utf-8,4
3935,,28466,#REDIRECT [[1996 May 3 - August 25: Die Autographensammlung Stefan Zweig im Ã–sterreichischen Theater-Museum]],utf-8,4
2918,,17360,#REDIRECT [[Izbrannye sochineniia v trekh tomakh]],utf-8,2
2926,,17384,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v chetyrekh tomakh (2004)]],utf-8,2
2903,,17383,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v chetyrekh tomakh (2004)]],utf-8,2
1877,,17382,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v chetyrekh tomakh (2004)]],utf-8,2
2929,,17387,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v vos\'mi tomakh]],utf-8,2
2904,,17390,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v vos\'mi tomakh]],utf-8,2
1937,,17389,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v vos\'mi tomakh]],utf-8,2
1931,,17388,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v vos\'mi tomakh]],utf-8,2
2930,,17391,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v odnom tome]],utf-8,2
2906,,17393,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v odnom tome]],utf-8,2
1932,,17392,#REDIRECT [[Sobranie sochinenii Stefana Tsveiga v odnom tome]],utf-8,2
3837,,27834,#REDIRECT [[2010 March 18-19: ActualitÃ©(s) de Stefan Zweig. Colloque international]],utf-8,4
6549,,48250,"\'\'\' MusÄbaqah fÄ« qirÄÊ¾at kitÄb \""MÄjillÄn. QÄhir al-biá¸¥Är\"" [20 February 2010]\'\'\'\n\nMusÄbaqah fÄ« qirÄÊ¾at kitÄb \""MÄjillÄn. QÄhir al-biá¸¥Är\"" [Reading Competition of the Book \'\'MÄjillÄn. QÄhir al-biá¸¥Är\'\' (\'\'Magellan. Der Mann und seine Tat\'\')] . This reading competition of á¸¤abÄ«b JÄmÄtÄ«\'s Arabic translation \""MÄjillÄn\"" of Stefan Zweig\'s \""Magellan\"" was held in the \""Future School\"" in Barja, Lebanon. The convenor were the MaktabÄt Ê¿UlÅ«m al-IslÄm [Libraries of the Sciences of Islam] in Barja Main Mosque. The winners of the reading competition and the financial awards they received were announced in the report \""MÄjillÄn. QÄhir al-biá¸¥Är\"" [Magellan. The Conqueror of the Seas], in: MawqiÊ¿ baldat BarjÄ [Homepage of Barja Community] [Barja], 20 February 2010\n\nPublished online: https://www.ebarja.com/?p=286\n\n\n[[Category:Symposia and Exhibitions | 2010220]]",utf-8,6
2775,,28566,"\'\'\'Stefan Zweig Symposium: Stefan Zweig. Neue Forschung Nr. 4\'\'\' [21 November 2013]. The symposium was held at the Stefan Zweig Centre on the campus of the UniversitÃ¤t Salzburg\n\n<lst type=bracket start=1>\nMatjaÅ¾ Birk [Maribor]: \""Zweigs historisches ErzÃ¤hlen (1916-1926). Narration zur Vermittlung gedÃ¤chtniskultureller Aspekte\""\nRÃ¼diger GÃ¶rner [London/Salzburg]: \""\'Nebenan lockte Musik...\' Zur Bedeutung des BeilÃ¤ufigen in Stefan Zweeigs ErzÃ¤hlen\""\nAnna Sennefelder [Freiburg im Breisgau]: \""\'...froh neben ihnen wirken und vollenden zu dÃ¼rfen\'. Intertextuelle BezÃ¼ge zwischen Stefan Zweig und Arthur Schnitzler\""\nElke BrÃ¼ns [Berlin]: \""\'Man kann nicht als Gespenst seines Wunsches leben\'. Stefan Zweigs \'\'Rausch der Verwandlung\'\'\""\nReinhard Urbach [Wien]: \""Ã–sterreichische Nobelpreis-Spekulationen und -SehnsÃ¼chte\"".\nPresentation: Arturo Larcati and Klemens Renoldner / Podium discussion with the speakers as well as Mark H. Gelber [Beer Sheva] and Knut Beck [Eppstein]\nPresentation of the new French Stefan Zweig Werkausgabe [Selected Works] [BibliothÃ©que de la PlÃ©iade, Ã‰dtions Gallimard] by the editor Jean-Pierre Lefebvre [Paris]\n</lst>\n\n\n\n\n[[Category:Symposia and Exhibitions | 20131121]]",utf-8,4
3291,,22542,"#REDIRECT [[2015 November 11-12: Internationale Stefan Zweig Konferenz, Salzburg]]",utf-8,3
6547,,48224,"2016 July 28: IGNCA Book Circle @ Reference Library\n\n\n\""IGNCA Book Circle @ Reference Library\"", in: Indira Gandhi National Centre for the Arts. Ministry of Culture, Govt. of India [New Delhi],\n[no date indicated]\n\nPublished online:\n\nhttp://ignca.gov.in/events/ignca-book-circle-reference-library-36/\n\nThis is an invitation to a book launch (\""Antaryatrayen : vaaya Viyana\"" [Intervals: via Vienna]. Panchkula 2016) by Oma Sharma [OmÄ ÅšarmÄ], the acclaimed Hindi translator of Stefan Zweig\'s \""Die Welt von Gestern. Erinnerungen eines EuropÃ¤ers\"" [\""Vo guzarÄ zamÄnÄ\"", Panchkula 2012]. The book launched, \""Antaryatrayen : vaaya Viyana\"", contains eight essays, in which Sharma recounts his travel experiences in India and Europe, inter alia, an outstanding and innovative essay in Hindi on Vienna and Austria as cultural setting of Stefan Zweig\'s Å“uvre.\n\n\n\n[[Category: Symposia and Exhibitions | 2016728]]",utf-8,6
4048,,29213,"\'\'\'Internationale Stefan Zweig-Gesellschaft, Jahestagung in Wien\'\'\' [2-4 September]\n\n\'\'\'2 September:\'\'\' Stadtrundgang \""Auf den Spuren Stefan Zweigs\"" [Tour guide Dr. Evelyn Polt-Heinzel, Literaturhaus Wien]\n\n\n\'\'\'3  September:\'\'\' Junge Wissenschaft [Literaturmuseum, Johannesgasse 6, 1010 Wien]\n<lst type=bracket start=1>\nBegrÃ¼ÃŸung: Hildemar Holt [Salzburg] and Malte GodglÃ¼ck [Darmstadt]\nStefan Zweig und die (Welt)Literatur im Exil [Arnhilt HÃ¶fle, Hamburg]\nFÃ¼hrungen durch das Literaturmuseum [Dr. Bernhard Fetz and Dr. Hannes Schweiger, both from the Literaturarchiv der Ã–sterreichischen Nationalbibliothek]\nBesichtigung von Stefan Zweig-Autographen im Theatermuseum [Palais Lobkowitz, Lobkowitzplatz 2, 1010 Wien / Dr. Christiane MÃ¼hlegger-Henhapel]\nStefan Zweig Digital: Eine Plattform zur virtuellen Rekonstruktion von Stefan Zweigs Nachlass [Lina Maria Zangerl, Salzburg]\n</lst>\n\n\'\'\'4 September:\'\'\' Stefan Zweig und Beethoven\n<lst type=bracket start=1>\n\""Kennst Du das Land, wo die Zitronen blÃ¼h\'n\"" [Beethoven / Lied]\n\""Kennst Du das Land, wo die Zitronen blÃ¼h\'n\"" [Schubert / Lied]\nStefan Zweig: Das Wien von Gestern, Paris 1940 [Lesung / Vortrag Malte GodglÃ¼ck]\n\""Kennst Du das Land, wo die Zitronen blÃ¼h\'n\"" [Robert Schumann]\n\""Kennst Du das Land, wo die Zitronen blÃ¼h\'n\"" [Hugo Wolf]\nDer Beethovensaal im Palais Lobkowitz - im Pantheon der europÃ¤ischen Sinfoniegeschichte [Prof. Joachim BrÃ¼gge, Salzburg]\nBeethoven: 3. Sinfonie (Eroica)\n</lst>\n\n\n[[Category:Symposia and Exhibitions | 2016904]]",utf-8,4
4838,,34411,"#REDIRECT [[2016 September 2-4: Internationale Stefan Zweig-Gesellschaft, Jahrestagung 2016 in Wien]]",utf-8,4
4836,,34431,"\'\'\'75 Jahre Schachnnovelle: Stefan Zweigs letztes Werk neu gelesen\'\'\' [Tagungsprogramm Literaturhaus MÃ¼nchen. Kuturreferat. 8 December 2017. Organized by Margit Dirscherl and Laura SchÃ¼tz [from the Ludwig-Maximilians-UniversitÃ¤t MÃ¼nchen] in cooperation with the Stefan Zweig Centre Salzburg]\n<lst type=bracket start=1>\nLaura SchÃ¼tz and Margit Dirscherl [MÃ¼nchen]: Von der VergnÃ¼gungsreise zur existenziellen Ãœberfahrt. Stefan Zweig und die Schachnovelle\n\nDaniela Strigl [Wien]: Warum die Schachnovelle so gut ist. Ã„sthetische Bemerkungen\n\nRÃ¼diger GÃ¶rner [London]: Schach dem Autor oder: Rochaden trotz Remis. Das kÃ¶nigliche Spiel in der literarischen Republik\n\nOliver Jahraus [MÃ¼nchen]: Das Schachspiel als politische Metapher und Stefan Zweigs Schachnovelle\n\nJames Vigus [London]: Die Schachnovelle im Hinblick auf die Geschichte des Schachs\n\nAnja Gerigk [MÃ¼nchen]: \""Architektur ohne Substanz\"". RÃ¤umlichkeiten der Schachnovelle\n\nSven Hanuschek [MÃ¼nchen]: \""In dieser kalten Form des Wahnsinns\"". Psychopathologische Aspekte der Schachnovelle\n\nLaetitia Rimpau [Frankfurt]: WeiÃŸer Bauer - Schwarzer LÃ¤ufer. Zur Typologie von Spielern und Figuren in den Schachnovellen von Stefan Zweig und Arrigo Boito\n\nKay Wolfinger [MÃ¼nchen]: Medien, VisualitÃ¤t und Film. Multimediale ZugÃ¤nge zu Stefan Zweigs Schachnovelle\n\nMichaela RaÃŸ [MÃ¼nchen]: \""Eine einzige Partie!\"" Die Schachnovelle im Comic\n\nTerminal discussion\n\nEvening program: \""Schachnovelle reloaded\"": Reading by Rainer Bock and a discussion with Klemens Renoldner and Daniela Strigl\n</lst>\n\n[[Category:Symposia and Exhibitions | 20171208]]",utf-8,4
4837,,34410,#REDIRECT [[2017 December 8: 75 Jahre Schachnovelle]],utf-8,4
5092,,35982,#REDIRECT [[2017 March 22: Stefan Zweig - Un escritor de ayer. Un escritor de hoy]],utf-8,5
5091,,35985,"\'\'\'Stefan Zweig - Un escritor de ayer. Un escritor de hoy\'\'\' [Stefan Zweig - A Writer of Yesterday. A Writer of Today] [22 March 2017]. This symposium was organized by the Ã–sterreichisches Kulturforum Mexiko of the Austrian Embassy in Mexico together with the Universidad del Claustro de Sor Juana, ibidem, in Mexico City in the precinct of the former\n\nSee the press release by the Austrian Embassy in Mexico:\n\nhttp://alturl.com/joie4\n\n\n[[Category:Symposia and Exhibitions | 20170322]]",utf-8,5
4046,,29166,"#REDIRECT [[2017 March 3 - May 28: \""Ich gehÃ¶re nirgends mehr hin!\"" Stefan Zweigs Schachnovelle - Eine Geschichte aus dem Exil]]",utf-8,4
4045,,29381,"\'\'\'\""Ich gehÃ¶re nirgends mehr hin!\"" Stefan Zweigs Schachnovelle - Eine Geschichte aus dem Exil\'\'\' [3 March - 28 May 2017]. This exhibition, organized and directed by Klemens Renoldner and Peter Karlhuber, was sponsored by the Stefan Zweig Centre Salzburg and held in the Salzburg Museum | Neue Residenz, Mozartplatz 1, 5010 Salzburg. The exhibition was accompanied by a volume entitled \'\'\""Ich gehÃ¶re nirgends mehr hin!\"" Stefan Zweigs Schachnovelle - Eine Geschichte aus dem Exil\'\'. Edited by Klemens Renoldner and Peter Karlhuber. Editorial Office: Elisabeth Erdem. Graphic formation by Gerhard Spring. 79/(1)p. Copiously illustrated. Salzburg: Verlag des Salzburg Museum, 2017\n\n\'\'\'Contents:\'\'\'\n<lst type=bracket start=1>\nVorwort [Martin Hochleitner], pp. (6)-(7)\n\nAbschied von Salzburg [Klemens Renoldner], pp. (9)-17\n\n\""...das eigentliche Genie dieser Stadt. Stefan Zweig, das Schachspiel und der Verlust des Kosmopolitischen [Ernst Strouhal], pp. (19)-27\n\nVom Luxushotel zur Gestapo-Leitstelle Wien. Zur Geschichte des Hauses am Morzinplatz Nr. 4 [Elisabeth Klamper], pp. (29)-43\n\nZur Austellung, pp. (45)-(76)\n\nVerzeichnis der Autorinnen und Autoren, p. 77\n\nBildnachweis, p. 78\n\nDank, p. 78\n\nImpressum, p. 79\n</lst>\n \n\n[[Category:Symposia and Exhibitions | 20170303]]",utf-8,4
